id,url,title,summary,published,imageurl,source,score,adverb_count,adjective_count,noun_count,pronoun_count,verb_count,apiname
53,https://www.livemint.com/market/stock-market-news/top-gainers-and-losers-today-on-29-april-2024-icici-bank-state-bank-of-india-hcl-technologies-apollo-hospitals-enterprise-among-most-active-stocks-check-full-list-here-11714386800880.html,"Top Gainers and Losers today on 29 April, 2024: ICICI Bank, State Bank Of India, HCL Technologies, Apollo Hospitals Enterprise among most active stocks; Check full list here | Mint - Mint","Top Gainers and Losers Today : The Sensex gained 941.12 points, or 1.28, to settle at 73730.16, while the Nifty gained 223.45 points, or 1.0, to close at 22419.95.",2024-04-29 10:33:20,https://www.livemint.com/lm-img/img/2023/09/20/1600x900/Top_Gainer_Loser_1695188517120_1695188522963.webp,Livemint,6.690560010751672e-254,11,21,185,1,26,
54,https://www.moneycontrol.com/web-stories/7-morning-habits-to-boost-intelligence-in-kids-2039084.html,7 morning habits to boost intelligence in kids - Moneycontrol,Here are 6 morning habits to boost intelligence in kids:,2024-04-29 10:19:35,https://images.news18.com/webstories/2024/02/cropped-shutterstock_2089851817.jpg,Moneycontrol,0.0015419085676329717,3,2,8,1,5,
55,https://www.ndtv.com/entertainment/bade-miyan-chote-miyan-box-office-collection-day-18-akshay-kumar-tiger-shroff-film-crosses-60-crore-mark-5548110,Bade Miyan Chote Miyan Box Office Collection Day 18: Akshay Kumar-Tiger Shroff's Film Is A Few Crores From 70 - NDTV Movies,Bade Miyan Chote Miyanmarks the first-ever on-screen collaboration between Akshay Kumar and Tiger Shroff,2024-04-29 10:03:58,https://c.ndtvimg.com/2024-04/du375mg8_vicky-_625x300_29_April_24.jpeg,NDTV News,0.9999983334924637,24,17,120,24,74,
56,https://www.moneycontrol.com/news/business/earnings/ultratech-q4-results-net-profit-rises-35-to-rs-2258-58-crore-beats-estimates-12709761.html,"UltraTech Q4 results: Net profit rises 35% to Rs 2,258 crore, beats estimates - Moneycontrol",UltraTech Q4: The cement manufacturer's board has recommended a dividend of Rs 70 a share for FY24,2024-04-29 09:31:39,https://images.moneycontrol.com/static-mcnews/2023/02/ultratech-cement.jpg,Moneycontrol,3.7684464807139955e-66,8,51,185,2,53,
57,https://www.ndtv.com/india-news/couldnt-care-less-smriti-irani-on-congresss-amethi-candidate-5551288,"Lok Sabha Election 2024: ""Couldn't Care Less"": Smriti Irani On Congress's Amethi Candidate - NDTV","Union minister Smriti Irani, who unseated Congress's Rahul Gandhi from his family turf Amethi in 2019, scoffed at the Congress delay in naming its candidate from the constituency.",2024-04-29 16:36:00,"https://c.ndtvimg.com/2024-04/44229q78_smriti-irani_625x300_29_April_24.jpg?im=FitAndFill,algorithm=dnn,width=1200,height=738?ver-20240422.08",NDTV News,0.999998974804711,18,11,120,31,81,
58,https://www.livemint.com/technology/tech-news/oneplus-nord-4-appears-on-geekbench-hinting-at-snapdragon-7-gen-3-and-android-14-report-11714406652655.html,"OnePlus Nord 4 appears on Geekbench, hinting at Snapdragon 7+ Gen 3 and Android 14: Report | Mint - Mint","The OnePlus Nord 4, possibly identified as model CPH2621, has surfaced on Geekbench, suggesting an upcoming launch. It scored 1,875 (single-core) and 4,934 (multi-core), runs Android 14, and likely uses the Snapdragon 7+ Gen 3 chipset.",2024-04-29 16:13:35,https://www.livemint.com/lm-img/img/2024/04/29/1600x900/2_1691828961911_1714407018323.jpg,Livemint,6.71863989707641e-14,15,39,131,7,57,
59,https://www.youtube.com/watch?v=Db7ujGwLx-o,Space Sparks Episode 13: Webb captures iconic Horsehead Nebula in unprecedented detail - HubbleWebbESA,"The NASA/ESA/CSA James Webb Space Telescope has captured the sharpest infrared images to date of one of the most distinctive objects in our skies, the Horseh...",2024-04-29 15:58:47,https://i.ytimg.com/vi/Db7ujGwLx-o/hqdefault.jpg,YouTube,0.9999999999999962,0,0,0,0,0,
60,https://www.hindustantimes.com/india-news/lok-sabha-election-2024-live-updates-april-29-pm-narendra-modi-rahul-gandhi-congress-bjp-nda-india-poll-campaign-101714348676857.html,Lok Sabha elections 2024 Live: Case against Maharashtra Youth Congress - Hindustan Times,Lok Sabha elections 2024 Live: All eyes are on the third phase of voting in the general election on May 7.,2024-04-29 15:57:08,https://www.hindustantimes.com/ht-img/img/2024/04/29/550x309/The-first-phase-of-the-Lok-Sabha-elections-was-hel_1714382327527_1714397270657.jpg,Hindustan Times,8.383369367838226e-19,7,22,101,4,30,
61,https://www.thehindubusinessline.com/news/health-ministry-monitoring-bird-flu-cases-situation-under-control/article68121502.ece,"Health Ministry monitoring bird flu cases, ‘situation under control’ - BusinessLine","Health Ministry advises increased surveillance for influenza, including bird flu, with focus on vulnerable groups and preventive measures",2024-04-29 14:51:11,https://bl-i.thgim.com/public/incoming/25zrtp/article68121841.ece/alternates/LANDSCAPE_1200/IMG_iStock-1463467315_2_1_3QCMJ2FI.jpg,BusinessLine,1.7867416316741465e-56,9,41,190,4,83,
62,https://www.indiatoday.in/technology/news/story/iphone-15-effectively-cost-rs-58999-during-big-saving-days-sale-flipkart-reveals-breakdown-of-deal-2533189-2024-04-29,"iPhone 15 to effectively cost Rs 58,999 during Flipkart Sale, breakdown of the deal revealed - India Today",During the Flipkart Big Saving Days sale the iPhone 15 will receive a massive discount on the platform The teaser page has revealed that the iPhone 15 Pro Pro Max and a bunch of other iPhones will also get discounted,2024-04-29 14:36:54,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202404/apple-iphone-15-plus-184415852-16x9_0.jpg?VersionId=9PwQOMefgsA5lW.7yoSLGM5AMQqMINlZ,India Today,7.157590547016058e-12,26,32,112,8,68,
63,https://www.youtube.com/watch?v=eClkSZ18Gio,Satellite captures Lunar Crater in India where a meteor crashed 6900 years ago | Trending on WION - WION,"Here, we bring you the news that is trending across WION's social media platforms: NASA's Landsat 8 satellite has captured a detailed image of a huge crater ...",2024-04-29 14:34:30,https://i.ytimg.com/vi/eClkSZ18Gio/maxresdefault.jpg,YouTube,0.9999999999999962,0,0,0,0,0,
64,https://www.livemint.com/news/world/india-summons-canadian-envoy-after-pro-khalistan-slogans-were-raised-in-presence-of-pm-trudeau-in-toronto-11714399853993.html,"'Pro-Khalistan' slogans during PM Trudeau's speech: India summons Canadian envoy, says ‘space given to separatism…’ | Mint - Mint","At the Khalsa Day Celebrations that took place in Toronto, loud chants of pro-Khalistan slogans were seen being raised in the presence of Canadian Prime Minister Justin Trudeau, as well as opposition leader Pierre Poilievre.",2024-04-29 14:23:19,https://www.livemint.com/lm-img/img/2024/04/29/1600x900/AP04-29-2024-000011A-0_1714400018241_1714400037379.jpg,Livemint,8.116141726279866e-11,19,32,138,7,45,
65,https://www.hindustantimes.com/cricket/csk-daryl-mitchell-bags-special-record-vs-srh-which-player-has-taken-most-catches-in-ipl-history-101714396569839.html,CSK's Daryl Mitchell bags special record vs SRH: Which player has taken most catches in single IPL game? - Hindustan Times,Daryl Mitchell matched a special record in CSK's home game against SRH at the IPL 2024. | Cricket,2024-04-29 13:26:43,https://www.hindustantimes.com/ht-img/img/2024/04/29/1600x900/ANI-20240428329-0_1714397124318_1714397142155.jpg,Hindustan Times,1.6155511686760981e-21,14,44,236,9,63,
66,https://timesofindia.indiatimes.com/world/rest-of-world/catastrophic-dam-collapse-claims-several-lives-in-kenya-heavy-rainfall-wreaks-havoc-in-neighbouring-region/photostory/109696825.cms,Kenya dam bursts: Dozens killed after weeks of heavy rain and floods - The Times of India,"At least 42 individuals lost their lives in the wake of a devastating dam burst near Mai Mahiu in Nakuru county, Kenya. Governor Susan Kihika confirmed the tragic toll, emphasizing that the number might rise as rescue efforts continue amidst the debris. (Pic …",2024-04-29 12:26:56,https://static.toiimg.com/photo/109696844.cms,The Times of India,0.9999999999993772,1,2,15,0,8,
67,https://www.timesnownews.com/delhi/mumps-outbreak-in-delhi-ncr-check-symptoms-causes-and-ways-to-prevent-it-article-109694809,"Mumps Outbreak in Delhi-NCR ? Check Symptoms, Causes And Ways to Prevent It - Times Now","Health Ministry data shows over 15,000 cases of mumps have been reported between the January to March period this year.",2024-04-29 12:19:43,"https://static.tnn.in/thumb/msid-109694809,width-1280,height-720,resizemode-75/109694809.jpg",Zoom,3.789415468971116e-37,9,22,103,3,42,
993,https://www.techradar.com/health-fitness/smartwatches/wear-os-debuts-new-feature-for-parents-and-kids-but-apple-got-there-first,Wear OS debuts new feature for parents and kids – but Apple got there first - TechRadar,Only four years late to the game,2024-05-13 08:37:51,https://cdn.mos.cms.futurecdn.net/hdNyY86hmKjzzxzFugSR6f-1200-80.jpg,TechRadar,0.2936543637732626,23,51,159,29,84,
68,https://www.aljazeera.com/news/2024/4/29/as-hamas-goes-to-egypt-where-do-the-gaza-truce-talks-stand,"As Hamas goes to Egypt, where do the Gaza truce talks stand? - Al Jazeera English",The negotiations might offer the last chance to stall – if not prevent – a looming Israeli ground offensive in Rafah.,2024-04-29 11:26:39,https://www.aljazeera.com/wp-content/uploads/2024/04/AA-20240427-34394387-34394373-ISRAELI_ATTACKS_ON_GAZA_CONTINUE-1714298314.jpg?resize=1920%2C1440,Al Jazeera English,3.3219189607731613e-13,29,74,322,21,157,
69,https://www.cricbuzz.com/cricket-news/130281/t20-world-cup-selection-pant-in-fray-with-pandya-for-vice-captaincy,T20 World Cup selection: Pant in fray with Pandya for vice-captaincy - Cricbuzz,Axar Patel may edge out Ravi Bishnoi for a spinner's position; Sandeep Sharma could be considered in the pace department,2024-04-29 11:24:11,http://www.cricbuzz.comhttps://static.cricbuzz.com/a/img/v1/600x400/i1/c455026/there-is-a-possibility-that-ri.jpg,Cricbuzz,4.804932316175606e-08,15,35,177,14,82,
70,https://www.hindustantimes.com/india-news/hc-dismisses-plea-seeking-modi-s-disqualification-for-allegedly-violating-mcc-101714387597137.html,HC dismisses plea seeking Modi’s disqualification for allegedly violating MCC - Hindustan Times,The court said the plea was “thoroughly misconceived” since the petitioner approached it when the Election Commission of India was yet to take a call on his complaint | Latest News India,2024-04-29 10:46:36,https://www.hindustantimes.com/ht-img/img/2024/04/29/1600x900/Prime-Minister-Narendra-Modi---ANI-_1714387549003.jpg,Hindustan Times,2.8507151403483276e-16,21,27,195,11,76,
71,https://www.news18.com/elections/narendra-modi-mega-exclusive-pm-speaks-on-congress-manifesto-reservation-article-370-and-more-full-text-8871167.html,"Narendra Modi Mega Exclusive: PM Speaks on Congress Manifesto, Reservation, Article 370 and More | Full Tex - News18","In his first election-season interview to a national news network, PM Narendra Modi speaks on a host of burning issues in a discussion with Network18 Group Editor-in-Chief Rahul Joshi",2024-04-30 00:29:13,https://images.news18.com/ibnlive/uploads/2024/04/narendra-modi-1-2024-04-e44a1d28862191a40028a6b8aa3b0dcc-16x9.png?impolicy=website&width=1200&height=675,News18,0.9999466916874736,484,493,2289,789,1809,
72,https://www.hindustantimes.com/india-news/sc-questions-bengal-plea-against-cbi-probe-in-sandeshkhali-101714418107976.html,Supreme Court questions Bengal plea against CBI probe in Sandeshkhali - Hindustan Times,The bench’s observation came after senior advocate Abhishek Manu Singhvi sought an adjournment for including some additional facts | Latest News India,2024-04-29 23:16:04,https://www.hindustantimes.com/ht-img/img/2024/04/29/1600x900/The-bench-posted-the-matter-for-hearing-in-July--I_1714418059878.jpg,Hindustan Times,4.36618077061428e-08,27,39,219,21,121,
73,https://www.hindustantimes.com/india-news/heatwave-hits-parts-of-india-not-usually-associated-with-such-weather-101714364010859.html,Heatwave hits parts of India not usually associated with such weather - Hindustan Times,The India Meteorological Department (IMD) on Sunday said a heatwave to severe heatwave in east and south peninsular India will continue for the next five days | Latest News India,2024-04-29 23:04:00,https://www.hindustantimes.com/ht-img/img/2024/04/29/1600x900/IMD-said-any-relief-was-unlikely-before-May-1---HT_1714414998437.jpg,Hindustan Times,3.504443443933017e-33,35,68,219,4,92,
74,https://www.gsmarena.com/oneplus_nord_4_runs_geekbench_gets_certifications_confirming_chipset_and_battery-news-62652.php,"OnePlus Nord 4 runs Geekbench, gets certifications confirming chipset and battery - GSMArena.com news - GSMArena.com",It's coming soon as OnePlus' premier mid-range offering. The OnePlus Nord 4 has long been rumored to be a rebranding of the China-only OnePlus Ace 3V. Last...,2024-04-29 23:01:01,https://fdn.gsmarena.com/imgroot/news/24/04/oneplus-nord-4-benchmarked-certified/-952x498w6/gsmarena_000.jpg,GSMArena.com,0.08913127484847394,25,27,76,15,69,
75,https://timesofindia.indiatimes.com/india/plea-to-bar-modi-from-polls-for-6-years-devoid-of-merit-delhi-high-court/articleshow/109704825.cms,Plea to bar Modi from polls for 6 years devoid of merit: Delhi high court - The Times of India,India News: Terming it “thoroughly misconceived” Delhi high court Monday dismissed a petition that sought directions to disqualify PM Narendra Modi from contestin,2024-04-29 22:01:00,"https://static.toiimg.com/thumb/msid-109704831,width-1070,height-580,imgsize-41936,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",The Times of India,3.300007096880784e-09,11,22,99,9,57,
76,https://www.hindustantimes.com/india-news/delhi-police-summons-revanth-he-hits-back-101714419549067.html,"Delhi Police summons Revanth Reddy, he hits back - Hindustan Times",Telangana chief minister Revanth Reddy has been summoned in connection with the alleged doctored video of Union home minister Amit Shah being circulated on social media | Latest News India,2024-04-29 21:19:00,https://www.hindustantimes.com/ht-img/img/2024/04/29/1600x900/A-team-of-the-special-cell-of-Delhi-Police-arrived_1714419501064_1714422787555.jpg,Hindustan Times,0.006364011857273786,28,45,313,37,148,
77,https://www.hindustantimes.com/world-news/us-news/us-president-holds-separate-calls-with-leaders-from-qatar-egypt-over-gaza-ceasefire-talks-101714424916578.html,"US President holds separate calls with leaders from Qatar, Egypt over Gaza ceasefire talks - Hindustan Times","ISRAEL-PALESTINIANS-EGYPT-US:US President holds separate calls with leaders from Qatar, Egypt over Gaza ceasefire talks",2024-04-29 21:08:36,https://www.hindustantimes.com/ht-img/img/2024/04/17/1600x900/World_News_1713332107319_1713332146018.jpg,Hindustan Times,8.948353794134162e-35,12,22,116,3,36,
78,https://www.hindustantimes.com/astrology/horoscope/pisces-daily-horoscope-today-april-30-2024-predicts-pleasant-moments-101714412710826.html,"Pisces Daily Horoscope Today, April 30, 2024 predicts pleasant moments - Hindustan Times","Read Pisces daily horoscope for Apr 30, 2024, to know your astrological predictions. Embrace success in both personal and professional life today. | Horoscope",2024-04-29 18:56:15,https://www.hindustantimes.com/ht-img/img/2024/04/29/1600x900/pisces_image_1704389652433_1714416875524.jpeg,Hindustan Times,1.3815019143797381e-08,22,55,186,14,78,
